ID,RET
481842,True
481843,True
481844,True
481845,True
481846,False
481847,True
481848,False
481849,False
481850,True
481851,True
481852,False
481853,True
481854,False
481855,False
481856,True
481857,False
481858,False
481859,True
481860,False
481861,False
481862,False
481863,True
481864,False
481865,False
481866,True
481867,False
481868,False
481869,False
481870,True
481871,True
481872,True
481873,False
481874,True
481875,False
481876,False
481877,False
481878,False
481879,False
481880,True
481881,True
481882,True
481883,False
481884,False
481885,True
481886,False
481887,False
481888,False
481889,True
481890,False
481891,False
481892,True
481893,True
481894,False
481895,False
481896,False
481897,False
481898,False
481899,False
481900,False
481901,False
481902,True
481903,False
481904,False
481905,False
481906,False
481907,True
481908,False
481909,False
481910,True
481911,False
481912,False
481913,True
481914,True
481915,True
481916,True
481917,False
481918,True
481919,False
481920,False
481921,False
481922,True
481923,True
481924,True
481925,False
481926,True
481927,False
481928,False
481929,False
481930,True
481931,True
481932,True
481933,False
481934,False
481935,True
481936,False
481937,False
481938,False
481939,False
481940,False
481941,False
481942,False
481943,True
481944,True
481945,False
481946,False
481947,True
481948,False
481949,False
481950,True
481951,False
481952,False
481953,False
481954,True
481955,False
481956,False
481957,False
481958,True
481959,True
481960,False
481961,True
481962,False
481963,True
481964,False
481965,False
481966,False
481967,True
481968,False
481969,True
481970,True
481971,True
481972,False
481973,True
481974,True
481975,False
481976,False
481977,True
481978,True
481979,False
481980,True
481981,True
481982,True
481983,False
481984,True
481985,True
481986,True
481987,True
481988,False
481989,False
481990,False
481991,False
481992,False
481993,False
481994,True
481995,True
481996,True
481997,True
481998,True
481999,False
482000,True
482001,False
482002,True
482003,False
482004,True
482005,False
482006,True
482007,True
482008,True
482009,True
482010,False
482011,False
482012,False
482013,True
482014,False
482015,False
482016,True
482017,False
482018,True
482019,False
482020,True
482021,True
482022,False
482023,False
482024,True
482025,True
482026,False
482027,True
482028,True
482029,True
482030,True
482031,True
482032,True
482033,False
482034,True
482035,True
482036,False
482037,False
482038,False
482039,True
482040,True
482041,True
482042,False
482043,True
482044,True
482045,True
482046,True
482047,False
482048,False
482049,True
482050,True
482051,True
482052,True
482053,False
482054,False
482055,False
482056,False
482057,True
482058,False
482059,False
482060,False
482061,False
482062,False
482063,False
482064,True
482065,True
482066,False
482067,False
482068,True
482069,False
482070,True
482071,True
482072,False
482073,False
482074,False
482075,True
482076,True
482077,False
482078,False
482079,False
482080,True
482081,True
482082,False
482083,True
482084,False
482085,False
482086,True
482087,True
482088,True
482089,True
482090,True
482091,True
482092,True
482093,False
482094,True
482095,False
482096,True
482097,True
482098,True
482099,True
482100,True
482101,False
482102,True
482103,True
482104,True
482105,True
482106,True
482107,False
482108,False
482109,True
482110,False
482111,False
482112,True
482113,False
482114,True
482115,False
482116,True
482117,True
482118,True
482119,False
482120,False
482121,False
482122,False
482123,True
482124,True
482125,True
482126,True
482127,False
482128,False
482129,False
482130,True
482131,False
482132,True
482133,True
482134,False
482135,True
482136,False
482137,False
482138,True
482139,False
482140,True
482141,True
482142,False
482143,True
482144,False
482145,False
482146,True
482147,False
482148,False
482149,False
482150,False
482151,True
482152,False
482153,True
482154,False
482155,True
482156,True
482157,False
482158,True
482159,True
482160,False
482161,True
482162,True
482163,False
482164,True
482165,False
482166,False
482167,True
482168,True
482169,True
482170,False
482171,True
482172,False
482173,False
482174,True
482175,False
482176,False
482177,True
482178,True
482179,False
482180,True
482181,False
482182,False
482183,False
482184,True
482185,True
482186,False
482187,True
482188,False
482189,False
482190,True
482191,False
482192,True
482193,True
482194,False
482195,True
482196,True
482197,False
482198,True
482199,True
482200,True
482201,False
482202,False
482203,False
482204,False
482205,False
482206,True
482207,False
482208,True
482209,True
482210,True
482211,False
482212,True
482213,False
482214,True
482215,False
482216,False
482217,True
482218,False
482219,True
482220,False
482221,False
482222,False
482223,False
482224,False
482225,True
482226,True
482227,True
482228,False
482229,False
482230,True
482231,True
482232,False
482233,True
482234,False
482235,True
482236,True
482237,True
482238,True
482239,False
482240,False
482241,False
482242,False
482243,False
482244,True
482245,True
482246,True
482247,False
482248,True
482249,False
482250,False
482251,True
482252,False
482253,False
482254,False
482255,True
482256,False
482257,False
482258,False
482259,True
482260,True
482261,True
482262,False
482263,True
482264,False
482265,True
482266,True
482267,False
482268,False
482269,False
482270,True
482271,False
482272,True
482273,True
482274,False
482275,True
482276,False
482277,True
482278,False
482279,False
482280,True
482281,False
482282,False
482283,True
482284,False
482285,True
482286,False
482287,True
482288,False
482289,True
482290,False
482291,False
482292,True
482293,False
482294,True
482295,False
482296,False
482297,False
482298,False
482299,True
482300,False
482301,False
482302,False
482303,True
482304,True
482305,True
482306,True
482307,False
482308,True
482309,False
482310,True
482311,True
482312,False
482313,False
482314,False
482315,False
482316,True
482317,False
482318,True
482319,False
482320,True
482321,True
482322,False
482323,False
482324,False
482325,False
482326,True
482327,True
482328,False
482329,True
482330,True
482331,True
482332,False
482333,True
482334,True
482335,False
482336,True
482337,False
482338,False
482339,False
482340,False
482341,False
482342,True
482343,False
482344,True
482345,False
482346,False
482347,True
482348,True
482349,True
482350,False
482351,False
482352,False
482353,True
482354,False
482355,False
482356,True
482357,False
482358,True
482359,True
482360,True
482361,True
482362,False
482363,True
482364,False
482365,True
482366,True
482367,False
482368,False
482369,False
482370,False
482371,False
482372,True
482373,True
482374,False
482375,True
482376,False
482377,True
482378,True
482379,False
482380,False
482381,False
482382,True
482383,True
482384,True
482385,False
482386,True
482387,False
482388,True
482389,False
482390,True
482391,False
482392,False
482393,True
482394,True
482395,False
482396,True
482397,False
482398,True
482399,False
482400,True
482401,False
482402,True
482403,False
482404,False
482405,True
482406,True
482407,False
482408,False
482409,True
482410,False
482411,True
482412,True
482413,False
482414,False
482415,True
482416,True
482417,True
482418,False
482419,True
482420,False
482421,True
482422,True
482423,False
482424,True
482425,False
482426,True
482427,True
482428,False
482429,False
482430,True
482431,True
482432,True
482433,False
482434,True
482435,True
482436,False
482437,True
482438,False
482439,True
482440,False
482441,False
482442,False
482443,False
482444,True
482445,True
482446,False
482447,True
482448,False
482449,False
482450,True
482451,True
482452,False
482453,True
482454,True
482455,True
482456,True
482457,True
482458,False
482459,False
482460,False
482461,False
482462,False
482463,False
482464,True
482465,True
482466,False
482467,True
482468,True
482469,True
482470,True
482471,False
482472,False
482473,True
482474,True
482475,False
482476,False
482477,True
482478,False
482479,True
482480,False
482481,True
482482,True
482483,True
482484,False
482485,True
482486,True
482487,False
482488,True
482489,False
482490,True
482491,True
482492,True
482493,False
482494,False
482495,True
482496,True
482497,False
482498,True
482499,True
482500,True
482501,False
482502,True
482503,True
482504,True
482505,True
482506,True
482507,True
482508,False
482509,True
482510,False
482511,True
482512,False
482513,True
482514,False
482515,True
482516,True
482517,False
482518,False
482519,False
482520,True
482521,True
482522,False
482523,False
482524,True
482525,False
482526,False
482527,True
482528,True
482529,False
482530,True
482531,True
482532,True
482533,True
482534,False
482535,False
482536,False
482537,True
482538,True
482539,False
482540,False
482541,True
482542,False
482543,False
482544,False
482545,False
482546,True
482547,True
482548,True
482549,False
482550,False
482551,False
482552,True
482553,True
482554,True
482555,True
482556,False
482557,True
482558,True
482559,True
482560,True
482561,False
482562,True
482563,True
482564,False
482565,True
482566,True
482567,False
482568,False
482569,False
482570,False
482571,False
482572,False
482573,False
482574,True
482575,True
482576,False
482577,True
482578,True
482579,True
482580,True
482581,True
482582,False
482583,False
482584,True
482585,False
482586,True
482587,True
482588,True
482589,True
482590,False
482591,True
482592,True
482593,False
482594,False
482595,True
482596,True
482597,False
482598,False
482599,True
482600,False
482601,False
482602,True
482603,False
482604,True
482605,True
482606,True
482607,True
482608,False
482609,True
482610,True
482611,True
482612,False
482613,False
482614,False
482615,False
482616,False
482617,True
482618,False
482619,True
482620,True
482621,True
482622,False
482623,False
482624,True
482625,False
482626,True
482627,False
482628,True
482629,True
482630,True
482631,False
482632,False
482633,True
482634,False
482635,False
482636,False
482637,False
482638,True
482639,False
482640,True
482641,True
482642,True
482643,False
482644,True
482645,False
482646,False
482647,True
482648,False
482649,True
482650,True
482651,False
482652,False
482653,True
482654,True
482655,True
482656,False
482657,False
482658,True
482659,True
482660,False
482661,True
482662,True
482663,True
482664,True
482665,False
482666,True
482667,False
482668,True
482669,False
482670,False
482671,False
482672,False
482673,True
482674,False
482675,True
482676,False
482677,True
482678,False
482679,False
482680,True
482681,True
482682,True
482683,True
482684,True
482685,False
482686,False
482687,True
482688,True
482689,True
482690,True
482691,False
482692,False
482693,False
482694,True
482695,False
482696,False
482697,True
482698,True
482699,False
482700,True
482701,True
482702,False
482703,True
482704,False
482705,False
482706,False
482707,True
482708,True
482709,True
482710,False
482711,False
482712,True
482713,False
482714,False
482715,True
482716,True
482717,True
482718,True
482719,False
482720,False
482721,True
482722,True
482723,False
482724,False
482725,False
482726,False
482727,True
482728,False
482729,True
482730,True
482731,True
482732,False
482733,False
482734,True
482735,True
482736,False
482737,False
482738,False
482739,True
482740,False
482741,False
482742,True
482743,False
482744,True
482745,True
482746,False
482747,True
482748,False
482749,False
482750,True
482751,False
482752,False
482753,True
482754,False
482755,False
482756,False
482757,False
482758,True
482759,True
482760,False
482761,True
482762,True
482763,True
482764,True
482765,True
482766,False
482767,True
482768,False
482769,True
482770,True
482771,True
482772,False
482773,False
482774,False
482775,False
482776,True
482777,True
482778,True
482779,False
482780,False
482781,False
482782,False
482783,False
482784,True
482785,False
482786,True
482787,False
482788,True
482789,True
482790,False
482791,True
482792,True
482793,False
482794,True
482795,False
482796,False
482797,False
482798,True
482799,True
482800,True
482801,True
482802,True
482803,False
482804,True
482805,True
482806,True
482807,True
482808,True
482809,False
482810,True
482811,False
482812,True
482813,False
482814,False
482815,True
482816,True
482817,True
482818,False
482819,False
482820,False
482821,True
482822,True
482823,True
482824,False
482825,True
482826,False
482827,False
482828,True
482829,True
482830,True
482831,True
482832,True
482833,False
482834,False
482835,True
482836,True
482837,True
482838,True
482839,True
482840,True
482841,True
482842,True
482843,False
482844,True
482845,False
482846,True
482847,True
482848,False
482849,False
482850,True
482851,False
482852,False
482853,False
482854,False
482855,True
482856,True
482857,True
482858,True
482859,False
482860,True
482861,False
482862,False
482863,True
482864,True
482865,False
482866,True
482867,True
482868,False
482869,True
482870,True
482871,True
482872,False
482873,True
482874,False
482875,True
482876,False
482877,True
482878,True
482879,False
482880,False
482881,True
482882,True
482883,False
482884,True
482885,True
482886,False
482887,False
482888,False
482889,True
482890,False
482891,True
482892,True
482893,True
482894,False
482895,False
482896,True
482897,False
482898,True
482899,False
482900,True
482901,False
482902,False
482903,True
482904,True
482905,True
482906,True
482907,False
482908,True
482909,True
482910,True
482911,False
482912,True
482913,True
482914,True
482915,True
482916,False
482917,True
482918,True
482919,False
482920,True
482921,True
482922,True
482923,False
482924,True
482925,False
482926,False
482927,True
482928,True
482929,False
482930,True
482931,False
482932,False
482933,False
482934,False
482935,True
482936,False
482937,False
482938,True
482939,False
482940,True
482941,True
482942,False
482943,False
482944,False
482945,True
482946,True
482947,False
482948,False
482949,False
482950,True
482951,True
482952,True
482953,False
482954,False
482955,True
482956,False
482957,False
482958,True
482959,False
482960,True
482961,True
482962,False
482963,True
482964,False
482965,True
482966,True
482967,False
482968,False
482969,True
482970,True
482971,True
482972,False
482973,False
482974,False
482975,False
482976,False
482977,True
482978,True
482979,True
482980,False
482981,True
482982,False
482983,False
482984,True
482985,False
482986,False
482987,True
482988,True
482989,True
482990,True
482991,True
482992,False
482993,False
482994,False
482995,True
482996,True
482997,True
482998,False
482999,True
483000,False
483001,False
483002,False
483003,True
483004,False
483005,False
483006,True
483007,False
483008,False
483009,True
483010,True
483011,True
483012,False
483013,False
483014,True
483015,True
483016,False
483017,True
483018,True
483019,True
483020,True
483021,False
483022,True
483023,False
483024,True
483025,False
483026,True
483027,False
483028,False
483029,False
483030,True
483031,True
483032,True
483033,False
483034,True
483035,False
483036,True
483037,True
483038,False
483039,True
483040,False
483041,False
483042,False
483043,True
483044,False
483045,True
483046,False
483047,True
483048,True
483049,True
483050,False
483051,True
483052,True
483053,False
483054,False
483055,False
483056,False
483057,True
483058,False
483059,True
483060,False
483061,False
483062,False
483063,False
483064,True
483065,True
483066,True
483067,False
483068,False
483069,True
483070,False
483071,True
483072,False
483073,False
483074,False
483075,True
483076,True
483077,False
483078,True
483079,True
483080,True
483081,True
483082,True
483083,True
483084,False
483085,False
483086,True
483087,True
483088,False
483089,False
483090,False
483091,False
483092,False
483093,False
483094,True
483095,False
483096,True
483097,True
483098,True
483099,True
483100,False
483101,True
483102,True
483103,True
483104,False
483105,False
483106,False
483107,False
483108,True
483109,True
483110,False
483111,False
483112,True
483113,False
483114,False
483115,False
483116,False
483117,False
483118,True
483119,True
483120,False
483121,True
483122,False
483123,True
483124,False
483125,False
483126,False
483127,False
483128,False
483129,True
483130,False
483131,False
483132,False
483133,True
483134,False
483135,False
483136,False
483137,False
483138,True
483139,False
483140,False
483141,False
483142,True
483143,False
483144,False
483145,False
483146,True
483147,False
483148,False
483149,False
483150,True
483151,True
483152,False
483153,False
483154,False
483155,True
483156,True
483157,False
483158,False
483159,True
483160,True
483161,True
483162,True
483163,False
483164,False
483165,True
483166,False
483167,True
483168,False
483169,False
483170,True
483171,True
483172,True
483173,True
483174,False
483175,True
483176,True
483177,True
483178,True
483179,True
483180,True
483181,True
483182,True
483183,True
483184,True
483185,False
483186,False
483187,False
483188,True
483189,False
483190,False
483191,False
483192,True
483193,False
483194,True
483195,True
483196,False
483197,True
483198,False
483199,True
483200,False
483201,True
483202,False
483203,True
483204,True
483205,False
483206,False
483207,True
483208,False
483209,False
483210,True
483211,False
483212,True
483213,False
483214,False
483215,False
483216,True
483217,True
483218,False
483219,False
483220,False
483221,False
483222,False
483223,False
483224,True
483225,False
483226,False
483227,False
483228,False
483229,True
483230,True
483231,False
483232,True
483233,False
483234,False
483235,True
483236,False
483237,True
483238,True
483239,True
483240,False
483241,False
483242,False
483243,False
483244,False
483245,False
483246,True
483247,True
483248,True
483249,True
483250,True
483251,True
483252,False
483253,True
483254,False
483255,True
483256,False
483257,True
483258,False
483259,False
483260,False
483261,False
483262,False
483263,False
483264,True
483265,True
483266,False
483267,True
483268,True
483269,False
483270,False
483271,False
483272,False
483273,False
483274,False
483275,True
483276,False
483277,False
483278,True
483279,False
483280,False
483281,True
483282,True
483283,False
483284,True
483285,False
483286,False
483287,True
483288,True
483289,False
483290,True
483291,False
483292,False
483293,True
483294,True
483295,True
483296,False
483297,False
483298,False
483299,False
483300,False
483301,False
483302,False
483303,True
483304,False
483305,True
483306,True
483307,False
483308,True
483309,True
483310,False
483311,True
483312,False
483313,False
483314,False
483315,False
483316,False
483317,False
483318,False
483319,False
483320,False
483321,False
483322,False
483323,True
483324,True
483325,False
483326,False
483327,False
483328,False
483329,False
483330,True
483331,False
483332,False
483333,False
483334,True
483335,False
483336,False
483337,True
483338,True
483339,False
483340,False
483341,False
483342,False
483343,True
483344,False
483345,False
483346,True
483347,False
483348,False
483349,False
483350,False
483351,True
483352,True
483353,False
483354,False
483355,True
483356,True
483357,False
483358,True
483359,False
483360,True
483361,False
483362,False
483363,False
483364,True
483365,True
483366,True
483367,False
483368,False
483369,False
483370,True
483371,False
483372,True
483373,True
483374,True
483375,False
483376,True
483377,False
483378,False
483379,False
483380,True
483381,True
483382,False
483383,False
483384,True
483385,True
483386,True
483387,False
483388,True
483389,False
483390,True
483391,True
483392,True
483393,False
483394,False
483395,False
483396,True
483397,True
483398,False
483399,False
483400,True
483401,False
483402,False
483403,False
483404,True
483405,False
483406,True
483407,False
483408,True
483409,False
483410,True
483411,False
483412,True
483413,True
483414,False
483415,False
483416,False
483417,False
483418,False
483419,False
483420,False
483421,False
483422,True
483423,False
483424,True
483425,True
483426,True
483427,False
483428,True
483429,True
483430,True
483431,True
483432,False
483433,False
483434,True
483435,True
483436,False
483437,False
483438,False
483439,False
483440,False
483441,True
483442,False
483443,True
483444,True
483445,False
483446,False
483447,True
483448,False
483449,False
483450,True
483451,False
483452,False
483453,True
483454,False
483455,False
483456,False
483457,False
483458,True
483459,True
483460,False
483461,True
483462,False
483463,False
483464,True
483465,False
483466,False
483467,False
483468,False
483469,False
483470,True
483471,False
483472,False
483473,False
483474,False
483475,False
483476,True
483477,False
483478,True
483479,True
483480,True
483481,False
483482,False
483483,False
483484,False
483485,True
483486,True
483487,False
483488,False
483489,False
483490,False
483491,True
483492,True
483493,True
483494,False
483495,True
483496,False
483497,False
483498,False
483499,False
483500,False
483501,False
483502,True
483503,False
483504,False
483505,True
483506,False
483507,True
483508,False
483509,False
483510,True
483511,False
483512,True
483513,False
483514,False
483515,False
483516,False
483517,True
483518,False
483519,False
483520,False
483521,False
483522,False
483523,False
483524,False
483525,True
483526,True
483527,False
483528,True
483529,False
483530,False
483531,True
483532,True
483533,False
483534,True
483535,False
483536,False
483537,False
483538,True
483539,False
483540,True
483541,False
483542,False
483543,True
483544,True
483545,True
483546,False
483547,False
483548,False
483549,True
483550,True
483551,False
483552,False
483553,False
483554,False
483555,False
483556,False
483557,True
483558,False
483559,True
483560,False
483561,False
483562,True
483563,False
483564,False
483565,False
483566,False
483567,False
483568,True
483569,False
483570,False
483571,True
483572,True
483573,False
483574,False
483575,True
483576,False
483577,True
483578,False
483579,False
483580,False
483581,False
483582,False
483583,True
483584,False
483585,True
483586,True
483587,False
483588,False
483589,False
483590,False
483591,True
483592,True
483593,False
483594,False
483595,True
483596,True
483597,False
483598,False
483599,True
483600,False
483601,False
483602,False
483603,True
483604,False
483605,True
483606,False
483607,False
483608,False
483609,False
483610,True
483611,False
483612,True
483613,True
483614,False
483615,False
483616,True
483617,True
483618,True
483619,True
483620,False
483621,True
483622,True
483623,False
483624,False
483625,False
483626,False
483627,True
483628,True
483629,False
483630,True
483631,False
483632,True
483633,True
483634,False
483635,False
483636,True
483637,False
483638,False
483639,False
483640,False
483641,False
483642,True
483643,False
483644,False
483645,False
483646,False
483647,False
483648,True
483649,True
483650,False
483651,True
483652,False
483653,False
483654,False
483655,False
483656,False
483657,False
483658,True
483659,True
483660,False
483661,False
483662,True
483663,False
483664,True
483665,True
483666,False
483667,False
483668,False
483669,False
483670,True
483671,True
483672,False
483673,True
483674,False
483675,False
483676,False
483677,False
483678,False
483679,True
483680,False
483681,True
483682,False
483683,False
483684,False
483685,False
483686,False
483687,True
483688,True
483689,False
483690,True
483691,False
483692,True
483693,False
483694,False
483695,False
483696,False
483697,False
483698,True
483699,True
483700,False
483701,False
483702,False
483703,False
483704,False
483705,True
483706,False
483707,False
483708,False
483709,True
483710,False
483711,True
483712,False
483713,False
483714,False
483715,False
483716,False
483717,False
483718,True
483719,False
483720,False
483721,False
483722,True
483723,False
483724,True
483725,True
483726,False
483727,True
483728,False
483729,False
483730,True
483731,False
483732,True
483733,True
483734,False
483735,False
483736,False
483737,True
483738,False
483739,True
483740,False
483741,False
483742,False
483743,False
483744,False
483745,False
483746,True
483747,False
483748,True
483749,False
483750,False
483751,True
483752,False
483753,True
483754,False
483755,True
483756,False
483757,False
483758,True
483759,True
483760,True
483761,True
483762,True
483763,False
483764,False
483765,False
483766,False
483767,False
483768,False
483769,True
483770,False
483771,False
483772,True
483773,True
483774,False
483775,False
483776,True
483777,False
483778,True
483779,True
483780,True
483781,True
483782,False
483783,False
483784,True
483785,False
483786,True
483787,True
483788,True
483789,True
483790,True
483791,False
483792,True
483793,True
483794,True
483795,False
483796,False
483797,False
483798,False
483799,False
483800,False
483801,False
483802,False
483803,True
483804,True
483805,False
483806,False
483807,False
483808,True
483809,True
483810,True
483811,True
483812,False
483813,True
483814,False
483815,True
483816,False
483817,False
483818,False
483819,False
483820,True
483821,True
483822,True
483823,True
483824,True
483825,False
483826,True
483827,True
483828,True
483829,False
483830,False
483831,False
483832,True
483833,False
483834,True
483835,True
483836,False
483837,False
483838,False
483839,True
483840,False
483841,True
483842,True
483843,True
483844,True
483845,True
483846,False
483847,False
483848,False
483849,True
483850,False
483851,True
483852,False
483853,True
483854,True
483855,False
483856,False
483857,False
483858,False
483859,False
483860,True
483861,True
483862,True
483863,True
483864,True
483865,True
483866,False
483867,False
483868,False
483869,False
483870,False
483871,False
483872,False
483873,False
483874,False
483875,False
483876,False
483877,True
483878,False
483879,False
483880,False
483881,False
483882,False
483883,True
483884,True
483885,False
483886,False
483887,False
483888,True
483889,False
483890,False
483891,False
483892,False
483893,False
483894,False
483895,False
483896,True
483897,False
483898,True
483899,True
483900,False
483901,False
483902,True
483903,True
483904,True
483905,True
483906,False
483907,False
483908,False
483909,False
483910,True
483911,False
483912,False
483913,False
483914,False
483915,False
483916,False
483917,False
483918,True
483919,True
483920,True
483921,True
483922,False
483923,False
483924,False
483925,False
483926,False
483927,False
483928,False
483929,True
483930,False
483931,True
483932,True
483933,False
483934,True
483935,True
483936,True
483937,True
483938,True
483939,True
483940,True
483941,True
483942,True
483943,True
483944,True
483945,True
483946,False
483947,False
483948,True
483949,True
483950,True
483951,True
483952,True
483953,True
483954,True
483955,True
483956,False
483957,True
483958,False
483959,True
483960,True
483961,False
483962,False
483963,False
483964,True
483965,False
483966,False
483967,False
483968,True
483969,True
483970,True
483971,True
483972,True
483973,True
483974,True
483975,True
483976,True
483977,True
483978,True
483979,True
483980,True
483981,False
483982,True
483983,False
483984,True
483985,True
483986,False
483987,True
483988,True
483989,True
483990,True
483991,True
483992,True
483993,True
483994,False
483995,True
483996,False
483997,True
483998,True
483999,True
484000,True
484001,True
484002,True
484003,True
484004,True
484005,True
484006,True
484007,False
484008,True
484009,True
484010,False
484011,True
484012,True
484013,True
484014,True
484015,True
484016,True
484017,True
484018,False
484019,False
484020,True
484021,True
484022,True
484023,False
484024,False
484025,True
484026,True
484027,True
484028,True
484029,False
484030,True
484031,False
484032,False
484033,True
484034,True
484035,False
484036,False
484037,True
484038,False
484039,True
484040,True
484041,True
484042,False
484043,False
484044,False
484045,True
484046,True
484047,True
484048,True
484049,True
484050,False
484051,False
484052,False
484053,True
484054,True
484055,True
484056,False
484057,False
484058,True
484059,True
484060,False
484061,True
484062,False
484063,False
484064,False
484065,True
484066,True
484067,True
484068,False
484069,True
484070,False
484071,True
484072,True
484073,True
484074,False
484075,True
484076,True
484077,False
484078,True
484079,True
484080,True
484081,False
484082,False
484083,True
484084,True
484085,False
484086,True
484087,False
484088,True
484089,False
484090,True
484091,True
484092,False
484093,True
484094,False
484095,False
484096,True
484097,False
484098,False
484099,False
484100,False
484101,True
484102,False
484103,False
484104,False
484105,True
484106,True
484107,True
484108,True
484109,True
484110,False
484111,True
484112,False
484113,False
484114,False
484115,False
484116,True
484117,True
484118,True
484119,False
484120,False
484121,False
484122,True
484123,True
484124,True
484125,True
484126,True
484127,False
484128,False
484129,True
484130,True
484131,True
484132,False
484133,True
484134,True
484135,True
484136,False
484137,True
484138,False
484139,False
484140,False
484141,True
484142,False
484143,True
484144,True
484145,True
484146,False
484147,True
484148,True
484149,True
484150,True
484151,True
484152,True
484153,False
484154,True
484155,True
484156,False
484157,True
484158,False
484159,False
484160,False
484161,True
484162,True
484163,True
484164,False
484165,True
484166,False
484167,True
484168,True
484169,True
484170,False
484171,False
484172,True
484173,False
484174,True
484175,True
484176,True
484177,True
484178,True
484179,True
484180,True
484181,True
484182,True
484183,True
484184,False
484185,False
484186,True
484187,True
484188,True
484189,False
484190,True
484191,False
484192,True
484193,True
484194,False
484195,True
484196,False
484197,True
484198,True
484199,True
484200,True
484201,True
484202,True
484203,True
484204,False
484205,True
484206,True
484207,False
484208,True
484209,False
484210,False
484211,False
484212,True
484213,True
484214,False
484215,True
484216,False
484217,True
484218,False
484219,True
484220,False
484221,False
484222,True
484223,True
484224,True
484225,False
484226,False
484227,True
484228,True
484229,False
484230,False
484231,True
484232,True
484233,False
484234,False
484235,True
484236,True
484237,True
484238,True
484239,False
484240,False
484241,True
484242,False
484243,False
484244,True
484245,True
484246,False
484247,True
484248,True
484249,False
484250,True
484251,False
484252,True
484253,True
484254,True
484255,False
484256,True
484257,False
484258,False
484259,False
484260,True
484261,True
484262,True
484263,True
484264,False
484265,False
484266,True
484267,False
484268,True
484269,True
484270,False
484271,False
484272,True
484273,True
484274,True
484275,True
484276,True
484277,True
484278,False
484279,True
484280,True
484281,True
484282,True
484283,True
484284,False
484285,False
484286,False
484287,True
484288,True
484289,False
484290,True
484291,False
484292,False
484293,True
484294,True
484295,True
484296,False
484297,False
484298,True
484299,False
484300,False
484301,False
484302,True
484303,True
484304,True
484305,True
484306,False
484307,False
484308,True
484309,True
484310,False
484311,True
484312,True
484313,True
484314,True
484315,True
484316,False
484317,True
484318,True
484319,True
484320,True
484321,False
484322,True
484323,False
484324,True
484325,False
484326,True
484327,False
484328,True
484329,True
484330,True
484331,True
484332,True
484333,True
484334,True
484335,True
484336,False
484337,True
484338,False
484339,False
484340,False
484341,True
484342,True
484343,False
484344,True
484345,True
484346,True
484347,False
484348,True
484349,True
484350,True
484351,True
484352,True
484353,True
484354,True
484355,True
484356,False
484357,False
484358,False
484359,False
484360,False
484361,True
484362,True
484363,True
484364,True
484365,True
484366,False
484367,True
484368,False
484369,True
484370,True
484371,True
484372,False
484373,True
484374,True
484375,False
484376,False
484377,False
484378,True
484379,True
484380,False
484381,False
484382,False
484383,False
484384,False
484385,True
484386,True
484387,False
484388,False
484389,True
484390,False
484391,False
484392,False
484393,True
484394,False
484395,True
484396,True
484397,False
484398,True
484399,True
484400,False
484401,True
484402,True
484403,False
484404,True
484405,False
484406,True
484407,True
484408,True
484409,False
484410,True
484411,True
484412,True
484413,True
484414,True
484415,False
484416,True
484417,False
484418,False
484419,True
484420,True
484421,False
484422,True
484423,True
484424,True
484425,False
484426,True
484427,False
484428,True
484429,True
484430,True
484431,True
484432,False
484433,True
484434,False
484435,True
484436,False
484437,False
484438,False
484439,False
484440,True
484441,True
484442,True
484443,False
484444,False
484445,True
484446,True
484447,True
484448,False
484449,True
484450,False
484451,False
484452,True
484453,False
484454,True
484455,True
484456,True
484457,True
484458,True
484459,True
484460,True
484461,True
484462,True
484463,False
484464,True
484465,True
484466,True
484467,True
484468,False
484469,True
484470,True
484471,False
484472,True
484473,True
484474,False
484475,True
484476,False
484477,True
484478,True
484479,True
484480,False
484481,True
484482,False
484483,False
484484,False
484485,True
484486,False
484487,False
484488,True
484489,True
484490,True
484491,False
484492,False
484493,True
484494,True
484495,False
484496,True
484497,True
484498,True
484499,False
484500,True
484501,True
484502,True
484503,True
484504,True
484505,True
484506,True
484507,True
484508,True
484509,False
484510,True
484511,True
484512,True
484513,False
484514,False
484515,False
484516,True
484517,True
484518,True
484519,False
484520,True
484521,False
484522,False
484523,False
484524,False
484525,False
484526,False
484527,False
484528,False
484529,False
484530,False
484531,False
484532,False
484533,False
484534,False
484535,False
484536,True
484537,False
484538,True
484539,True
484540,True
484541,True
484542,True
484543,False
484544,True
484545,True
484546,True
484547,False
484548,True
484549,False
484550,False
484551,True
484552,True
484553,False
484554,True
484555,False
484556,True
484557,True
484558,False
484559,False
484560,False
484561,True
484562,False
484563,True
484564,True
484565,True
484566,True
484567,True
484568,True
484569,True
484570,False
484571,False
484572,False
484573,False
484574,False
484575,True
484576,True
484577,True
484578,True
484579,False
484580,False
484581,False
484582,True
484583,True
484584,False
484585,False
484586,False
484587,False
484588,False
484589,True
484590,False
484591,False
484592,False
484593,True
484594,False
484595,True
484596,False
484597,False
484598,True
484599,True
484600,True
484601,False
484602,False
484603,False
484604,True
484605,True
484606,False
484607,False
484608,True
484609,True
484610,True
484611,True
484612,True
484613,True
484614,False
484615,True
484616,False
484617,False
484618,False
484619,False
484620,True
484621,False
484622,True
484623,True
484624,False
484625,False
484626,False
484627,True
484628,True
484629,True
484630,True
484631,False
484632,True
484633,False
484634,False
484635,False
484636,True
484637,False
484638,False
484639,True
